Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_lag1,Caudal_lag1,Nivel_Agua_lag1,Precipitacion_lag1,Precipitacion_acum_3d,Precipitacion_acum_7d,Caudal_delta_1d,Nivel_delta_1d,mes,dia_anio_sin,dia_anio_cos,P95_Turbidez,Turbidez_t1_obs,high_turbidity_t1,periodo
2022-10-22,08181500,5.33,46.96,3.1,0.0,25.61,1263.54,6.42,7.87,5.45,46.98,3.1,0.0,0.0,11.8,-0.01999999999999602,0.0,10,-0.9350748843515574,0.3544502230989869,56.62,5.39,0,Entrenamiento 2018-2024
2022-10-23,08181500,5.39,48.24,3.11,0.0,26.31,1264.17,6.14,7.84,5.33,46.96,3.1,0.0,0.0,9.0,1.2800000000000011,0.009999999999999787,10,-0.9288394302558068,0.3704825404820963,56.62,5.52,0,Entrenamiento 2018-2024
2022-10-24,08181500,5.52,51.79,3.15,0.4,27.02,1230.0,5.78,7.78,5.39,48.24,3.11,0.0,0.4,0.4,3.549999999999997,0.040000000000000036,10,-0.9223291176290545,0.3864052261209853,56.62,6.13,0,Entrenamiento 2018-2024
2022-10-25,08181500,6.13,51.43,3.14,0.0,26.01,1236.56,5.56,7.77,5.52,51.79,3.15,0.4,0.4,0.4,-0.35999999999999943,-0.009999999999999787,10,-0.9155458729775467,0.40221356823680365,56.62,6.54,0,Entrenamiento 2018-2024
2022-10-26,08181500,6.54,48.96,3.12,0.0,24.75,1258.75,6.43,7.87,6.13,51.43,3.14,0.0,0.4,0.4,-2.469999999999999,-0.020000000000000018,10,-0.9084917035725082,0.41790288888678667,56.62,6.11,0,Entrenamiento 2018-2024
2022-10-27,08181500,6.11,45.27,3.08,1.0,24.85,1259.79,6.36,7.86,6.54,48.96,3.12,0.0,1.0,1.4,-3.6899999999999977,-0.040000000000000036,10,-0.9011686968561569,0.4334685453485363,56.62,6.23,0,Entrenamiento 2018-2024
2022-10-28,08181500,6.23,50.41,3.14,10.4,25.38,1244.06,6.34,7.87,6.11,45.27,3.08,1.0,11.4,11.8,5.1399999999999935,0.06000000000000005,10,-0.8935790198239952,0.4489059314938798,56.62,6.66,0,Entrenamiento 2018-2024
2022-10-29,08181500,6.66,53.64,3.17,0.0,24.39,1230.62,6.71,7.91,6.23,50.41,3.14,10.4,11.4,11.8,3.230000000000004,0.029999999999999805,10,-0.8857249183835637,0.4642104791518923,56.62,6.03,0,Entrenamiento 2018-2024
2022-10-30,08181500,6.03,52.85,3.16,0.0,24.4,1207.08,6.71,7.89,6.66,53.64,3.17,0.0,10.4,11.8,-0.7899999999999991,-0.009999999999999787,10,-0.8776087166898392,0.4793776594606945,56.62,5.73,0,Entrenamiento 2018-2024
2022-10-31,08181500,5.73,50.26,3.14,5.7,24.75,1213.85,6.49,7.86,6.03,52.85,3.16,0.0,5.7,17.1,-2.5900000000000034,-0.020000000000000018,10,-0.8692328164574792,0.49440298420761813,56.62,5.84,0,Entrenamiento 2018-2024
2022-11-01,08181500,5.84,47.12,3.11,0.0,24.96,1209.38,6.42,7.86,5.73,50.26,3.14,5.7,5.7,17.1,-3.1400000000000006,-0.03000000000000025,11,-0.8605996962501181,0.5092820071573356,56.62,5.32,0,Entrenamiento 2018-2024
2022-11-02,08181500,5.32,47.62,3.11,0.0,25.06,1220.32,6.45,7.85,5.84,47.12,3.11,0.0,5.7,17.1,0.5,0.0,11,-0.8517119107469189,0.5240103253675756,56.62,4.92,0,Entrenamiento 2018-2024
2022-11-03,08181500,4.92,46.44,3.1,0.0,25.79,1222.93,6.05,7.77,5.32,47.62,3.11,0.0,0.0,16.1,-1.1799999999999997,-0.009999999999999787,11,-0.8425720899866032,0.5385835804920232,56.62,4.37,0,Entrenamiento 2018-2024
2022-11-04,08181500,4.37,48.54,3.12,0.0,26.42,1231.2,5.78,7.75,4.92,46.44,3.1,0.0,0.0,5.7,2.1000000000000014,0.020000000000000018,11,-0.8331829385891785,0.5529974600700271,56.62,4.64,0,Entrenamiento 2018-2024
2022-11-05,08181500,4.64,45.38,3.08,0.0,25.45,1228.85,6.02,7.79,4.37,48.54,3.12,0.0,0.0,5.7,-3.1599999999999966,-0.040000000000000036,11,-0.8235472349556007,0.5672476988027229,56.62,4.99,0,Entrenamiento 2018-2024
2022-11-06,08181500,4.99,46.93,3.1,2.3,25.07,1246.88,5.98,7.79,4.64,45.38,3.08,0.0,2.3,8.0,1.5499999999999972,0.020000000000000018,11,-0.8136678304455991,0.5813300798152042,56.62,4.84,0,Entrenamiento 2018-2024
2022-11-07,08181500,4.84,47.81,3.11,2.0,26.32,1241.43,5.75,7.76,4.99,46.93,3.1,2.3,4.3,4.3,0.8800000000000026,0.009999999999999787,11,-0.8035476485339116,0.5952404359043674,56.62,5.53,0,Entrenamiento 2018-2024
2022-11-08,08181500,5.53,49.45,3.13,4.9,26.33,1226.56,5.75,7.77,4.84,47.81,3.11,2.0,9.2,9.2,1.6400000000000006,0.020000000000000018,11,-0.7931896839451843,0.6089746507720486,56.62,5.92,0,Entrenamiento 2018-2024
2022-11-09,08181500,5.92,51.51,3.15,0.5,26.48,1229.38,5.88,7.77,5.53,49.45,3.13,4.9,7.4,9.7,2.059999999999995,0.020000000000000018,11,-0.7825970017677834,0.6225286602431057,56.62,5.6,0,Entrenamiento 2018-2024
2022-11-10,08181500,5.6,54.98,3.18,0.0,26.21,1208.33,6.29,7.79,5.92,51.51,3.15,0.5,5.4,9.7,3.469999999999999,0.03000000000000025,11,-0.7717727365467837,0.6358984534680745,56.62,4.88,0,Entrenamiento 2018-2024
2022-11-11,08181500,4.88,52.16,3.15,0.0,26.54,1228.75,6.07,7.77,5.6,54.98,3.18,0.0,0.5,9.7,-2.8200000000000003,-0.03000000000000025,11,-0.7607200913564104,0.6490800741100398,56.62,4.94,0,Entrenamiento 2018-2024
2022-11-12,08181500,4.94,49.48,3.13,0.0,23.92,1237.29,6.18,7.8,4.88,52.16,3.15,0.0,0.0,9.7,-2.6799999999999997,-0.020000000000000018,11,-0.7494423368521953,0.6620696215153815,56.62,5.01,0,Entrenamiento 2018-2024
2022-11-13,08181500,5.01,50.74,3.14,2.7,22.86,1236.15,6.67,7.85,4.94,49.48,3.13,0.0,2.7,10.100000000000001,1.2600000000000051,0.010000000000000231,11,-0.7379428103031386,0.6748632518680403,56.62,5.0,0,Entrenamiento 2018-2024
2022-11-14,08181500,5.0,52.74,3.16,3.8,23.06,1224.69,6.61,7.84,5.01,50.74,3.14,2.7,6.5,11.9,2.0,0.020000000000000018,11,-0.7262249146041543,0.6874571793269664,56.62,4.6,0,Entrenamiento 2018-2024
2022-11-15,08181500,4.6,52.85,3.16,0.0,22.43,1208.02,6.69,7.85,5.0,52.74,3.16,3.8,6.5,7.0,0.10999999999999943,0.0,11,-0.7142921172691032,0.699847677146407,56.62,4.39,0,Entrenamiento 2018-2024
2022-11-16,08181500,4.39,52.63,3.16,0.0,21.75,1221.25,7.28,7.89,4.6,52.85,3.16,0.0,3.8,6.5,-0.21999999999999886,0.0,11,-0.7021479494046978,0.7120310787787131,56.62,3.94,0,Entrenamiento 2018-2024
2022-11-17,08181500,3.94,47.9,3.11,0.0,21.62,1235.42,6.69,7.82,4.39,52.63,3.16,0.0,0.0,6.5,-4.730000000000004,-0.050000000000000266,11,-0.6897960046655887,0.7240037789593305,56.62,3.87,0,Entrenamiento 2018-2024
2022-11-18,08181500,3.87,47.48,3.11,0.0,21.75,1249.06,6.66,7.81,3.94,47.9,3.11,0.0,0.0,6.5,-0.4200000000000017,0.0,11,-0.6772399381909491,0.7357622347736527,56.62,4.24,0,Entrenamiento 2018-2024
2022-11-19,08181500,4.24,42.04,3.04,3.1,20.38,1219.48,6.6,7.84,3.87,47.48,3.11,0.0,3.1,9.6,-5.439999999999998,-0.06999999999999984,11,-0.6644834655228552,0.7473029667054297,56.62,4.25,0,Entrenamiento 2018-2024
2022-11-20,08181500,4.25,51.11,3.15,12.9,20.8,1219.69,7.07,7.82,4.24,42.04,3.04,3.1,16.0,19.8,9.07,0.10999999999999988,11,-0.6515303615068021,0.75862255966641,56.62,4.12,0,Entrenamiento 2018-2024
2022-11-21,08181500,4.12,53.15,3.17,11.2,20.24,1179.48,7.12,7.84,4.25,51.11,3.15,12.9,27.2,27.199999999999996,2.039999999999999,0.020000000000000018,11,-0.6383844591746642,0.769717664006921,56.62,5.02,0,Entrenamiento 2018-2024
2022-11-22,08181500,5.02,65.54,3.27,2.3,18.71,1205.94,8.05,7.92,4.12,53.15,3.17,11.2,26.4,29.499999999999996,12.390000000000008,0.10000000000000009,11,-0.6250496486104377,0.7805849965070866,56.62,4.08,0,Entrenamiento 2018-2024
2022-11-23,08181500,4.08,58.56,3.22,0.6,19.83,1170.62,7.81,7.88,5.02,65.54,3.27,2.3,14.1,30.099999999999998,-6.980000000000004,-0.04999999999999982,11,-0.6115298757991053,0.7912213413483807,56.62,3.98,0,Entrenamiento 2018-2024
2022-11-24,08181500,3.98,52.28,3.16,0.0,21.38,1180.73,7.33,7.85,4.08,58.56,3.22,0.6,2.9,30.099999999999998,-6.280000000000001,-0.06000000000000005,11,-0.5978291414589552,0.801623551065242,56.62,3.71,0,Entrenamiento 2018-2024
2022-11-25,08181500,3.71,52.21,3.16,30.0,22.18,1190.1,6.67,7.81,3.98,52.28,3.16,0.0,30.6,60.099999999999994,-0.07000000000000028,0.0,11,-0.5839514998576998,0.8117885474764613,56.62,10.29,0,Entrenamiento 2018-2024
2022-11-26,08181500,10.29,90.66,3.37,0.0,20.23,1108.14,7.45,7.87,3.71,52.21,3.16,30.0,30.0,57.0,38.449999999999996,0.20999999999999996,11,-0.5699010576127624,0.821713322596059,56.62,9.42,0,Entrenamiento 2018-2024
2022-11-27,08181500,9.42,95.46,3.35,0.0,18.5,942.58,8.08,7.9,10.29,90.66,3.37,0.0,30.0,44.099999999999994,4.799999999999997,-0.020000000000000018,11,-0.5556819724760489,0.8313949395234058,56.62,5.63,0,Entrenamiento 2018-2024
2022-11-28,08181500,5.63,72.47,3.19,0.0,19.83,1053.69,7.44,7.81,9.42,95.46,3.35,0.0,0.0,32.89999999999999,-22.989999999999995,-0.16000000000000014,11,-0.5412984521036173,0.8408305333122887,56.62,4.3,0,Entrenamiento 2018-2024
2022-11-29,08181500,4.3,61.98,3.11,0.0,21.69,1136.35,6.7,7.76,5.63,72.47,3.19,0.0,0.0,30.599999999999998,-10.490000000000002,-0.08000000000000007,11,-0.5267547528105542,0.8500173118187018,56.62,4.1,0,Entrenamiento 2018-2024
2022-11-30,08181500,4.1,66.07,3.14,0.0,22.18,1186.15,6.24,7.68,4.3,61.98,3.11,0.0,0.0,30.0,4.089999999999996,0.03000000000000025,11,-0.5120551783114646,0.8589525565270845,56.62,3.87,0,Entrenamiento 2018-2024
2022-12-01,08181500,3.87,57.74,3.07,0.6,20.8,1185.31,6.49,7.74,4.1,66.07,3.14,0.0,0.6,30.6,-8.329999999999991,-0.07000000000000028,12,-0.4972040784469378,0.8676336233547726,56.62,3.86,0,Entrenamiento 2018-2024
2022-12-02,08181500,3.86,53.9,3.03,0.0,20.94,1200.73,6.6,7.75,3.87,57.74,3.07,0.6,0.6,0.6,-3.8400000000000034,-0.040000000000000036,12,-0.4822058478963526,0.8760579434344281,56.62,3.77,0,Entrenamiento 2018-2024
2022-12-03,08181500,3.77,55.68,3.05,0.0,22.24,1201.67,6.16,7.69,3.86,53.9,3.03,0.0,0.6,0.6,1.7800000000000011,0.020000000000000018,12,-0.46706492487743034,0.8842230238742036,56.62,3.75,0,Entrenamiento 2018-2024
2022-12-04,08181500,3.75,54.48,3.04,0.0,21.92,1194.9,5.71,7.66,3.77,55.68,3.05,0.0,0.0,0.6,-1.2000000000000028,-0.009999999999999787,12,-0.451785789832884,0.8921264484954345,56.62,3.57,0,Entrenamiento 2018-2024
2022-12-05,08181500,3.57,57.61,3.07,0.0,22.31,1189.48,5.8,7.67,3.75,54.48,3.04,0.0,0.0,0.6,3.1300000000000026,0.029999999999999805,12,-0.4363729641045924,0.8997658785476209,56.62,3.5,0,Entrenamiento 2018-2024
2022-12-06,08181500,3.5,58.46,3.08,0.0,22.87,1184.38,5.34,7.63,3.57,57.61,3.07,0.0,0.0,0.6,0.8500000000000014,0.010000000000000231,12,-0.42083100859565564,0.9071390534005044,56.62,3.82,0,Entrenamiento 2018-2024
2022-12-07,08181500,3.82,62.68,3.11,0.0,23.96,1210.52,5.17,7.61,3.5,58.46,3.08,0.0,0.0,0.6,4.219999999999999,0.029999999999999805,12,-0.4051645224207563,0.9142437912130223,56.62,4.31,0,Entrenamiento 2018-2024
2022-12-08,08181500,4.31,62.1,3.11,0.0,24.52,1210.83,5.69,7.64,3.82,62.68,3.11,0.0,0.0,0.0,-0.5799999999999983,0.0,12,-0.3893781415452015,0.9210779895789526,56.62,4.02,0,Entrenamiento 2018-2024
2022-12-09,08181500,4.02,59.73,3.09,0.0,24.58,1203.33,5.61,7.66,4.31,62.1,3.11,0.0,0.0,0.0,-2.3700000000000045,-0.020000000000000018,12,-0.37347653741307074,0.9276396261490467,56.62,4.01,0,Entrenamiento 2018-2024
2022-12-10,08181500,4.01,58.03,3.07,51.3,24.62,1205.83,5.54,7.67,4.02,59.73,3.09,0.0,51.3,51.3,-1.6999999999999957,-0.020000000000000018,12,-0.3574644155648614,0.9339267592294762,56.62,14.82,0,Entrenamiento 2018-2024
2022-12-20,08181500,6.225,60.46,3.09,0.0,20.12,1192.45,6.3,7.69,7.18,56.21,3.06,4.4,5.800000000000001,5.800000000000001,4.25,0.029999999999999805,12,-0.19232150523909483,0.9813319716704275,56.62,5.27,0,Entrenamiento 2018-2024
2022-12-21,08181500,5.27,62.03,3.11,0.0,19.67,1195.42,6.58,7.61,6.225,60.46,3.09,0.0,4.4,5.800000000000001,1.5700000000000003,0.020000000000000018,12,-0.17541259380427843,0.9844950085880858,56.62,5.52,0,Entrenamiento 2018-2024
2022-12-22,08181500,5.52,59.85,3.09,0.0,19.62,1208.02,6.57,7.62,5.27,62.03,3.11,0.0,0.0,5.800000000000001,-2.1799999999999997,-0.020000000000000018,12,-0.15845177496083632,0.9873667175937016,56.62,5.25,0,Entrenamiento 2018-2024
2022-12-23,08181500,5.25,59.51,3.08,0.0,17.96,1202.29,7.08,7.63,5.52,59.85,3.09,0.0,0.0,5.800000000000001,-0.3400000000000034,-0.009999999999999787,12,-0.14144406768794202,0.9899462489023779,56.62,5.28,0,Entrenamiento 2018-2024
2022-12-24,08181500,5.28,65.79,3.14,0.0,17.59,1155.1,8.17,7.76,5.25,59.51,3.08,0.0,0.0,5.800000000000001,6.280000000000008,0.06000000000000005,12,-0.12439450483979998,0.9922328391893008,56.62,5.29,0,Entrenamiento 2018-2024
2022-12-25,08181500,5.29,67.11,3.15,0.0,16.68,1135.52,8.76,7.8,5.28,65.79,3.14,0.0,0.0,4.4,1.3199999999999932,0.009999999999999787,12,-0.10730813165636247,0.9942258118156161,56.62,5.58,0,Entrenamiento 2018-2024
2022-12-26,08181500,5.58,68.46,3.16,0.0,16.54,1129.69,8.84,7.8,5.29,67.11,3.15,0.0,0.0,0.0,1.3499999999999943,0.010000000000000231,12,-0.09019000427034513,0.9959245770286599,56.62,5.48,0,Entrenamiento 2018-2024
2022-12-27,08181500,5.48,67.6,3.15,0.0,17.27,1136.25,8.31,7.76,5.58,68.46,3.16,0.0,0.0,0.0,-0.8599999999999994,-0.010000000000000231,12,-0.07304518821104743,0.9973286321364752,56.62,4.92,0,Entrenamiento 2018-2024
2022-12-28,08181500,4.92,67.05,3.15,0.0,17.8,1169.27,7.95,7.74,5.48,67.6,3.15,0.0,0.0,0.0,-0.5499999999999972,0.0,12,-0.05587875690537313,0.9984375616565666,56.62,5.0,0,Entrenamiento 2018-2024
2022-12-29,08181500,5.0,66.42,3.14,0.0,19.47,1175.42,7.29,7.7,4.92,67.05,3.15,0.0,0.0,0.0,-0.6299999999999955,-0.009999999999999787,12,-0.03869579017652689,0.9992510374388481,56.62,5.17,0,Entrenamiento 2018-2024
2022-12-30,08181500,5.17,62.03,3.11,0.0,20.08,1182.5,6.87,7.64,5.0,66.42,3.14,0.0,0.0,0.0,-4.390000000000001,-0.03000000000000025,12,-0.021501372740813793,0.999768818762748,56.62,5.18,0,Entrenamiento 2018-2024
2022-12-31,08181500,5.18,60.85,3.1,0.0,20.01,1188.44,6.95,7.68,5.17,62.03,3.11,0.0,0.0,0.0,-1.1799999999999997,-0.009999999999999787,12,-0.004300592702981974,0.9999907524084426,56.62,4.94,0,Entrenamiento 2018-2024
2023-01-01,08181500,4.94,60.04,3.09,0.0,20.52,1196.84,6.48,7.64,5.18,60.85,3.1,0.0,0.0,0.0,-0.8100000000000023,-0.010000000000000231,1,0.017201575418260506,0.9998520419557735,56.62,4.69,0,Entrenamiento 2018-2024
2023-01-02,08181500,4.69,61.85,3.11,0.0,21.7,1192.81,6.33,7.63,4.94,60.04,3.09,0.0,0.0,0.0,1.8100000000000023,0.020000000000000018,1,0.03439806061360801,0.9994082116062598,56.62,4.89,0,Entrenamiento 2018-2024
2023-01-03,08181500,4.89,62.85,3.12,0.0,22.02,1189.58,5.92,7.6,4.69,61.85,3.11,0.0,0.0,0.0,1.0,0.010000000000000231,1,0.051584366869408364,0.9986686402879997,56.62,4.91,0,Entrenamiento 2018-2024
2023-01-04,08181500,4.91,59.17,3.08,0.0,21.2,1194.72,5.89,7.6,4.89,62.85,3.12,0.0,0.0,0.0,-3.6799999999999997,-0.040000000000000036,1,0.06875540848113941,0.9976335468520451,56.62,4.81,0,Entrenamiento 2018-2024
2023-01-05,08181500,4.81,58.12,3.07,0.0,20.71,1165.12,6.58,7.65,4.91,59.17,3.08,0.0,0.0,0.0,-1.0500000000000043,-0.010000000000000231,1,0.08590610426133272,0.9963032375991965,56.62,4.44,0,Entrenamiento 2018-2024
2023-01-06,08181500,4.44,58.07,3.07,0.0,20.68,1166.35,6.66,7.65,4.81,58.12,3.07,0.0,0.0,0.0,-0.04999999999999716,0.0,1,0.10303137904317879,0.9946781061893646,56.62,4.33,0,Entrenamiento 2018-2024
2023-01-07,08181500,4.33,58.92,3.08,0.0,21.86,1211.67,6.06,7.6,4.44,58.07,3.07,0.0,0.0,0.0,0.8500000000000014,0.010000000000000231,1,0.1201261651823505,0.9927586335250793,56.62,4.8,0,Entrenamiento 2018-2024
2023-01-08,08181500,4.8,60.2,3.09,0.0,21.86,1210.0,6.0,7.58,4.33,58.92,3.08,0.0,0.0,0.0,1.2800000000000011,0.009999999999999787,1,0.13718540405660057,0.9905453876091833,56.62,4.84,0,Entrenamiento 2018-2024
2023-01-09,08181500,4.84,58.91,3.08,0.0,21.08,1187.81,6.08,7.58,4.8,60.2,3.09,0.0,0.0,0.0,-1.2900000000000063,-0.009999999999999787,1,0.1542040475626894,0.988039023376751,56.62,4.54,0,Entrenamiento 2018-2024
2023-01-10,08181500,4.54,58.98,3.08,0.0,21.66,1197.19,6.24,7.66,4.84,58.91,3.08,0.0,0.0,0.0,0.07000000000000028,0.0,1,0.17117705961019986,0.985240282501282,56.62,5.05,0,Entrenamiento 2018-2024
2023-01-11,08181500,5.05,59.08,3.08,0.0,21.87,1203.54,6.75,7.73,4.54,58.98,3.08,0.0,0.0,0.0,0.10000000000000142,0.0,1,0.18809941761179758,0.9821499931752291,56.62,5.45,0,Entrenamiento 2018-2024
2023-01-12,08181500,5.45,56.26,3.05,0.0,21.59,1202.92,6.81,7.7,5.05,59.08,3.08,0.0,0.0,0.0,-2.8200000000000003,-0.03000000000000025,1,0.20496611396949532,0.9787690698649216,56.62,4.9,0,Entrenamiento 2018-2024
2023-01-13,08181500,4.9,57.25,3.06,0.0,20.34,1223.75,7.81,7.76,5.45,56.26,3.05,0.0,0.0,0.0,0.990000000000002,0.010000000000000231,1,0.22177215755648186,0.975098513039961,56.62,4.41,0,Entrenamiento 2018-2024
2023-01-14,08181500,4.41,53.58,3.03,0.0,19.44,1237.4,7.82,7.77,4.9,57.25,3.06,0.0,0.0,0.0,-3.6700000000000017,-0.03000000000000025,1,0.23851257519407648,0.9711394088771653,56.62,4.54,0,Entrenamiento 2018-2024
2023-01-15,08181500,4.54,56.37,3.05,0.0,19.76,1231.35,7.8,7.79,4.41,53.58,3.03,0.0,0.0,0.0,2.789999999999999,0.020000000000000018,1,0.2551824131233728,0.9668929289391521,56.62,5.39,0,Entrenamiento 2018-2024
2023-01-16,08181500,5.39,57.72,3.07,0.0,21.05,1219.27,7.58,7.77,4.54,56.37,3.05,0.0,0.0,0.0,1.3500000000000014,0.020000000000000018,1,0.2717767384711357,0.9623603298276545,56.62,5.05,0,Entrenamiento 2018-2024
2023-01-17,08181500,5.05,59.41,3.08,0.0,21.23,1216.04,7.39,7.77,5.39,57.72,3.07,0.0,0.0,0.0,1.6899999999999977,0.010000000000000231,1,0.2882906407095177,0.9575429528116719,56.62,5.59,0,Entrenamiento 2018-2024
2023-01-18,08181500,5.59,59.25,3.08,0.0,22.11,1228.65,7.35,7.78,5.05,59.41,3.08,0.0,0.0,0.0,-0.1599999999999966,0.0,1,0.3047192331091634,0.9524422234305676,56.62,5.55,0,Entrenamiento 2018-2024
2023-01-19,08181500,5.55,59.43,3.08,0.0,21.27,1225.31,7.42,7.75,5.59,59.25,3.08,0.0,0.0,0.0,0.17999999999999972,0.0,1,0.321057654185271,0.9470596510722283,56.62,4.93,0,Entrenamiento 2018-2024
2023-01-20,08181500,4.93,56.86,3.06,0.0,20.98,1241.77,7.49,7.78,5.55,59.43,3.08,0.0,0.0,0.0,-2.5700000000000003,-0.020000000000000018,1,0.3373010691361842,0.9413968285264122,56.62,5.12,0,Entrenamiento 2018-2024
2023-01-21,08181500,5.12,53.65,3.03,0.0,20.58,1248.85,7.52,7.75,4.93,56.86,3.06,0.0,0.0,0.0,-3.210000000000001,-0.03000000000000025,1,0.3534446712740877,0.9354554315134164,56.62,5.1,0,Entrenamiento 2018-2024
2023-01-22,08181500,5.1,56.62,3.06,0.0,20.49,1256.77,7.61,7.75,5.12,53.65,3.03,0.0,0.0,0.0,2.969999999999999,0.03000000000000025,1,0.3694836834473831,0.9292372181882051,56.62,4.33,0,Entrenamiento 2018-2024
2023-01-23,08181500,4.33,58.63,3.07,2.5,20.03,1233.85,7.9,7.77,5.1,56.62,3.06,0.0,2.5,2.5,2.010000000000005,0.009999999999999787,1,0.38541335945432564,0.9227440286201427,56.62,4.53,0,Entrenamiento 2018-2024
2023-01-24,08181500,4.53,59.03,3.08,9.6,19.64,1221.35,8.12,7.81,4.33,58.63,3.07,2.5,12.1,12.1,0.3999999999999986,0.010000000000000231,1,0.4012289854475009,0.9159777842484877,56.62,5.07,0,Entrenamiento 2018-2024
2023-01-25,08181500,5.07,63.89,3.12,0.0,19.08,1201.04,8.19,7.85,4.53,59.03,3.08,9.6,12.1,12.1,4.859999999999999,0.040000000000000036,1,0.4169258813287287,0.908940487313808,56.62,5.53,0,Entrenamiento 2018-2024
2023-01-26,08181500,5.53,65.92,3.14,0.0,18.44,1186.35,8.57,8.02,5.07,63.89,3.12,0.0,9.6,12.1,2.030000000000001,0.020000000000000018,1,0.4324994021339788,0.901634220265486,56.62,5.17,0,Entrenamiento 2018-2024
2023-01-27,08181500,5.17,62.39,3.11,1.8,18.84,1214.58,8.66,8.02,5.53,65.92,3.14,0.0,1.8,13.9,-3.530000000000001,-0.03000000000000025,1,0.44794493940789115,0.8940611451454876,56.62,5.85,0,Entrenamiento 2018-2024
2023-01-28,08181500,5.85,59.81,3.08,0.8,19.5,1229.58,8.21,7.99,5.17,62.39,3.11,1.8,2.6,14.7,-2.5799999999999983,-0.029999999999999805,1,0.4632579225674917,0.88622350294858,56.62,5.78,0,Entrenamiento 2018-2024
2023-01-29,08181500,5.78,60.19,3.09,0.4,20.68,1243.02,7.75,7.96,5.85,59.81,3.08,0.8,3.0,15.1,0.37999999999999545,0.009999999999999787,1,0.4784338202547012,0.8781236129591848,56.62,6.27,0,Entrenamiento 2018-2024
2023-01-30,08181500,6.27,62.21,3.1,0.5,20.43,1224.38,7.32,7.92,5.78,60.19,3.09,0.4,1.7000000000000002,13.1,2.020000000000003,0.010000000000000231,1,0.49346814167723735,0.8697638720650646,56.62,6.41,0,Entrenamiento 2018-2024
2023-01-31,08181500,6.41,62.47,3.11,11.8,18.2,1216.77,7.69,7.94,6.27,62.21,3.1,0.5,12.700000000000001,15.3,0.259999999999998,0.009999999999999787,1,0.5083564379375122,0.8611467540480452,56.62,6.71,0,Entrenamiento 2018-2024
2023-02-01,08181500,6.71,68.98,3.16,4.5,17.19,1208.02,8.28,7.97,6.41,62.47,3.11,11.8,16.8,19.8,6.510000000000005,0.050000000000000266,2,0.5230943033491326,0.8522748088519838,56.62,9.67,0,Entrenamiento 2018-2024
2023-02-02,08181500,9.67,87.68,3.29,0.0,15.43,1107.4,9.36,8.04,6.71,68.98,3.16,4.5,16.3,19.8,18.700000000000003,0.1299999999999999,2,0.5376773767406141,0.8431506618282,56.62,7.79,0,Entrenamiento 2018-2024
2023-02-03,08181500,7.79,78.77,3.23,0.0,16.08,1162.4,9.51,8.08,9.67,87.68,3.29,0.0,4.5,18.0,-8.91000000000001,-0.06000000000000005,2,0.5521013427459208,0.8337770129585915,56.62,6.75,0,Entrenamiento 2018-2024
2023-02-04,08181500,6.75,67.33,3.14,0.0,17.21,1190.31,9.379285714285714,8.07,7.79,78.77,3.23,0.0,0.0,17.2,-11.439999999999998,-0.08999999999999986,2,0.5663619330814524,0.8241566360566663,56.62,6.9,0,Entrenamiento 2018-2024
2023-02-05,08181500,6.9,63.14,3.11,0.0,18.58,1201.88,9.248571428571429,8.01,6.75,67.33,3.14,0.0,0.0,16.8,-4.189999999999998,-0.03000000000000025,2,0.580454927809098,0.8142923779467267,56.62,7.12,0,Entrenamiento 2018-2024
2023-02-06,08181500,7.12,63.28,3.11,0.0,19.61,1196.88,9.117857142857142,7.98,6.9,63.14,3.11,0.0,0.0,16.3,0.14000000000000057,0.0,2,0.5943761565849831,0.804187157621448,56.62,7.78,0,Entrenamiento 2018-2024
2023-02-07,08181500,7.78,66.35,3.14,5.5,20.65,1200.1,,7.96,7.12,63.28,3.11,0.0,5.5,10.0,3.069999999999993,0.03000000000000025,2,0.6081214998935418,0.7938439653781019,56.62,7.94,0,Entrenamiento 2018-2024
2023-02-08,08181500,7.94,66.34,3.14,6.5,20.67,1199.06,,7.94,7.78,66.35,3.14,5.5,12.0,12.0,-0.009999999999990905,0.0,2,0.6216868902665479,0.7832658619336791,56.62,10.16,0,Entrenamiento 2018-2024
2023-02-09,08181500,10.16,81.66,3.25,0.0,18.71,1118.12,,8.03,7.94,66.34,3.14,6.5,12.0,12.0,15.319999999999993,0.10999999999999988,2,0.6350683134867438,0.7724559775191742,56.62,10.68,0,Entrenamiento 2018-2024
2023-02-10,08181500,10.68,63.45,3.12,0.0,18.46,1181.46,,7.9,10.16,81.66,3.25,0.0,6.5,12.0,-18.209999999999994,-0.1299999999999999,2,0.6482618097757122,0.7614175109532997,56.62,7.3,0,Entrenamiento 2018-2024
2023-02-11,08181500,7.3,62.17,3.1,0.0,18.31,1201.25,,7.97,10.68,63.45,3.12,0.0,0.0,12.0,-1.2800000000000011,-0.020000000000000018,2,0.6612634749656386,0.7501537286959042,56.62,6.6,0,Entrenamiento 2018-2024
2023-02-12,08181500,6.6,61.23,3.09,0.0,18.52,1193.75,,8.01,7.3,62.17,3.1,0.0,0.0,12.0,-0.9400000000000048,-0.010000000000000231,2,0.6740694616546161,0.7386679638813748,56.62,6.68,0,Entrenamiento 2018-2024
